Cgla4	Cniv4	Ndel4	Cbra4	Nbac4	Lklu4	Spar4	Scer4
YFR017C	2.16618143080314	1.40691460828173	0.735609895770226	-0.645895302945704	0.434796157092528	-0.369027152299047	-0.451490361889685	-0.552315966793207
YFR021W	1.94975701480376	1.97599767187214	1.56618644547505	1.17864722429431	0.483476622461055	0.669394250157106	0.605232829371171	0.981414709326772
YFR026C	1.6843423051874	0.911186018794853	1.97166728039393	0.205775924248981	0.471532797284139	0.209501701424984	0.538314883657937	0.229753765367485
YFR034C	0.0536026766943518	-0.748756227102011	0.578182979047697	1.26802706002249	-0.471926828236445	-0.0602911976998266	6.28427671633207	9.68432756820902
YFR053C	3.03582276546351	2.64845486767265	2.14214977908604	1.57020722471343	1.72543765546045	0.0179106129671087	-0.526979227006027	-0.196068348361953
YGL156W	1.86302558181651	1.11494284315354	1.17038027478876	1.17230349091213	0.393272885876771	0.368601941749443	0.390047246944795	0.523902568848919
YGL205W	4.39412220532196	2.22755527135113	1.48670083422072	1.99262661423727	1.26620879782267	0.871496834093269	1.4466416439676	0.979958173297533
YGL224C	2.21687381010088	2.69731465283549	2.87139708639862	2.76552353261706	2.94220769080592	2.05542923565548	1.67344788690069	1.61580913273705
YGR032W	2.43140450580083	1.32542955861439	1.05488792299403	0.963488346464525	0.0583177973797175	-0.185902195004509	0.485373031020362	0.46172377676409
YGR043C	4.78307224508674	2.8306802056299	-0.0624210495444495	0.553439296239927	0.212391553026343	-0.200410014608927	-0.137769914495312	0.450288935653587
YGR052W	2.29844841692595	1.1681029023548	0.664709767809918	-0.529303560162325	0.748699779505802	-0.25171238894266	0.0478557453482793	0.408956719306151
YGR079W	1.7254280143393	1.42202735538461	0.881203890309776	1.69635330306729	0.0101428212031358	0.489923083680318	0.370582911995428	0.457244908232866
YGR087C	3.35570245208007	3.07378123824749	0.995421953366692	1.74112694966053	0.233398329448839	0.319963704235567	1.4273011199906	2.62144128498945
YGR088W	3.39892702789581	2.59323156750341	1.45836739573776	0.496643796337954	0.332037631453199	-0.434107577792784	-1.37433809694249	-0.885875265246623
YGR138C	2.21318081231094	1.38398235395893	1.99232000152231	0.201316122564148	0.659081842710664	0.148593336187039	-0.431634641932252	-0.435582071684887
YGR142W	-0.0528563711385042	-0.0941895327449487	0.242667197687081	-1.59050086616318	1.30235672699202	0.746045808571003	1.41337028297905	1.29831973143378
YGR144W	2.68170213671588	2.67950332843795	0.82042509574247	0.916405312677379	0.424912698719266	1.35628785583831	0.140092565460336	0.396771693672786
YGR146C	2.81957437541858	2.56251628434823	2.29141837786255	1.80764733150706	1.78658404016675	1.53936037076136	1.9635631384788	1.96491607353498
YGR233C	2.32341862695399	2.18510126010962	2.22759239987472	2.22639873867236	1.981461780719	2.11123829438255	2.36011691034851	2.46981563271709
YGR248W	2.50088474609181	1.37236393515413	1.08494057380024	0.3015499444684	0.513903039728492	-0.386297804208785	-0.745686470104923	-0.509816825981281
YGR256W	4.42320711573196	2.57331364422851	0.774252658004459	0.881099986958006	0.70174435441053	0.255836526857225	0.953456984995735	0.707966001708379
YHL012W	3.56874617248617	2.41844818888942	2.16765904800581	3.49167959510675	0.397078133893825	2.63054657845781	2.88412940311508	3.11761106462745
YHR033W	5.39229065750899	5.08054496257088	4.72356071524113	4.37748168809755	2.94119384229959	0.395809368044139	0.296270970628708	0.502909431637485
YHR046C	1.13186993163588	1.70038158076734	1.31925831049345	1.90854463146395	0.388836881689207	0.477428294845034	0.796006603653655	0.798561231651561
YHR048W	0.612890698977792	1.06646858347127	1.5428808294722	1.88063694146978	1.54835592297904	0.789310855080839	0.650975622777349	0.502410997914904
YHR071W	2.33728962351333	1.52950423625987	1.58733865915292	1.41044105611547	1.15679547989583	0.220278476840849	0.0243519850951168	0.321875997641466
YHR096C	3.99188919455337	2.08401045588534	0.2117242841079	0.621842809264892	-0.263688833696061	-0.234816551004073	0.16128889226505	0.695363279080532
YHR136C	9.26186591405483	9.38716967577011	9.43034675306043	9.43390388264057	9.03422699706869	7.91389564641103	7.92083478443895	7.89758975467334
YHR137W	2.26789080424281	2.19004529968495	1.91913689762915	1.69830831389672	1.83518314510386	0.908507249745806	0.658898285503964	0.852415966868659
YHR139C	8.05916097502388	5.84996070966157	2.39573371223253	2.37919616117977	1.46010147803482	1.09307718469621	2.22196036198316	2.39947634541176
YHR179W	2.34318960875293	1.50958143866074	1.34346511075875	0.99444284118419	0.591666774519764	0.407950877921493	0.563855145597719	0.666451963956149
YHR210C	3.18832296519467	3.10796536394987	3.02072245242591	2.64818623921296	1.76963534287765	1.23667106423712	1.26237190159679	1.5066034112404
YHR211W	1.98173804632835	2.07023768713306	1.81359931357078	1.28983911002937	0.864752092297589	0.408879732668155	0.316309953249295	0.467780677239563
YHR215W	6.80558112874763	8.72084500051875	7.86698379690094	8.14291022286615	6.1565031741678	6.73367977834111	7.65391732652005	8.20009560941047
YIL011W	2.05131147980105	2.2865015356384	1.83168402480028	1.02656006716418	0.940911440191523	0.218030623469471	0.0391617623851022	0.440697718505913
YIL015W	1.08353909923438	1.45537972650217	1.10332928790954	1.01175537995288	0.982035612603428	-0.143933256822177	-0.170885285905761	-0.0660249739747201
YIL045W	2.95863864693228	1.23947127157043	0.640912238799991	-0.2503131987089	0.160778372306816	0.253829270993659	0.000747300544408525	0.155812742422597
YIL046W	2.02896546505571	1.2344608683965	1.07484910489572	0.771049995019633	0.378412528071983	0.0497283910840292	0.0668423043050161	0.287816138181735
YIL099W	4.12582389304717	3.24427782745673	2.23095660495005	1.67328509349058	0.893336732425517	0.162959958647543	0.519156643777069	0.656007530156474
YIL101C	2.67413823757227	1.42416520476837	0.897481168205764	0.289243376120788	-0.0299150810312758	-0.629583216904939	-0.549560658698319	-0.13163128880057
YIL120W	1.66000487768312	1.44740704713144	1.157519107	1.14078606986848	0.757399516803031	0.413516702377421	0.516848348850699	0.575931196450724
YIL155C	1.6805727509345	0.425247063902588	-0.0724539377626883	-0.351460613357577	-0.00400828580984047	-0.54177477286127	-0.569899886915552	-0.334245169601989
YIL160C	4.58583717881501	2.24431921678104	1.47327937083534	1.33743793910985	1.6458299234602	0.507804622221232	0.873396053537226	-0.0607491363826753
YIL169C	0.246228251293502	0.329682195298103	-0.145369796119117	-0.932216921983082	-0.163639952823328	1.69583972472708	3.50549437332152	4.39959781190901
YIR027C	2.99803183093739	1.70339936455486	0.471175063579007	0.669884938694373	0.113056250387931	-0.850453819521555	-0.542486560054791	-0.265973831059543
YIR034C	2.58866904245949	1.57694367898597	1.454441183019	0.789254255605015	0.547333135352064	0.223372565839482	0.0618642292223814	0.338908316523098
YJL012C	3.86962461010898	4.11538113858509	3.8812896714885	3.59828589471226	3.24495378327861	2.80163271961901	3.4261015742964	3.56934243674235
YJL043W	1.4237049431627	2.26348013571982	0.305323301261876	0.771932094067523	0.221640115266405	-0.277211494676133	-1.23737957459903	-0.280421953701557
YJL045W	2.95756001031863	2.08177692354289	1.68584217824014	2.06779185495324	1.2905665107188	0.787302784065527	0.59823703769992	0.310263458888142
YJL048C	1.84698317210276	0.954402011970226	0.71284975419905	0.433571341180681	0.462795886179048	-0.188950959253776	-0.329098648280908	-0.251580798779938
YJL079C	2.99837581509217	2.28904334280836	1.92277159630998	1.31748284696151	0.581386482629331	0.246251432282433	0.145819619393902	0.458891660806225
YJL083W	2.54618584590915	1.43872431570013	1.16173401149648	0.623661043821802	0.474819857317039	0.257494338260247	0.251650920378462	0.431937637451688
YJL116C	4.90830579198662	2.78293716461925	0.998173638980438	1.91218265172838	1.1619946241891	-0.267648365054856	-0.0434067886563524	1.36909324239001
YJL117W	2.68472988029053	3.04500628066703	2.75567755527383	2.70522566410397	2.37339222018181	1.56429695069943	1.65134312694313	1.72338240108521
YJL153C	4.18813774083494	2.75976473876474	3.89190615975375	2.54534224291692	3.62651578340647	0.245005340297624	0.750129592670389	0.9618104525265
